cik,acc_nodash,date_filed,filing_year,auditor_out,auditor_in,out_big4,in_big4,quality_direction,reason,disagreements
1108341,000101706202001122,2002-06-03,2002,,,,,nonBig4_to_nonBig4,unclassified,False
30770,000003077002000063,2002-06-03,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
849979,000084997902000003,2002-06-04,2002,Arthur Andersen,KPMG,True,True,Big4_to_Big4,dismissal,True
789945,000091205702023009,2002-06-04,2002,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
1060595,000091205702022984,2002-06-04,2002,McGladrey,McGladrey,False,False,nonBig4_to_nonBig4,dismissal,True
1016152,000091205702022897,2002-06-04,2002,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
1125633,000112563302000015,2002-06-04,2002,,,,,nonBig4_to_nonBig4,resignation,True
1125631,000112563102000016,2002-06-04,2002,,,,,nonBig4_to_nonBig4,resignation,True
2969,000000296902000014,2002-06-04,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
946991,000095015202004667,2002-06-04,2002,"Ernst
& Young","Ernst
& Young",True,True,Big4_to_Big4,dismissal,True
26172,000002617202000007,2002-06-05,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
1000234,000092708902000149,2002-06-05,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
935036,000093503602000030,2002-06-05,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
1110009,000091205702023193,2002-06-05,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
878560,000101706202001137,2002-06-05,2002,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
878720,000091205702023200,2002-06-05,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
890908,000089924302001729,2002-06-05,2002,,"Ernst &
Young",,True,nonBig4_to_Big4,dismissal,True
893538,000089353802000032,2002-06-05,2002,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,False
702325,000070232502000027,2002-06-05,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1094744,000104596902001038,2002-06-05,2002,,,,,nonBig4_to_nonBig4,unclassified,False
26172,000002617202000006,2002-06-05,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
1114977,000107878202000161,2002-06-06,2002,,,,,nonBig4_to_nonBig4,unclassified,False
811510,000091205702023212,2002-06-06,2002,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
945688,000102140802008078,2002-06-06,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
1066138,000095014402006330,2002-06-06,2002,,Arthur Andersen,,True,nonBig4_to_Big4,dismissal,True
854711,000085471102000008,2002-06-06,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
1062720,000108503702000294,2002-06-06,2002,,,,,nonBig4_to_nonBig4,dismissal,True
1066138,000095014402006329,2002-06-06,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
847322,000084732202000024,2002-06-06,2002,,Ernst & Young,,True,nonBig4_to_Big4,unclassified,False
314643,000095011702001408,2002-06-06,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1065659,000106565902000007,2002-06-07,2002,,,,,nonBig4_to_nonBig4,unclassified,True
932631,000091205702023429,2002-06-07,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
1081188,000110801702001561,2002-06-07,2002,,,,,nonBig4_to_nonBig4,resignation,True
894356,000106823802000143,2002-06-07,2002,,,,,nonBig4_to_nonBig4,unclassified,False
753281,000075328102000007,2002-06-07,2002,,Ernst & Young,,True,nonBig4_to_Big4,unclassified,False
747540,000108812702000021,2002-06-07,2002,,,,,nonBig4_to_nonBig4,dismissal,True
811437,000081143702000004,2002-06-07,2002,,Ernst & Young,,True,nonBig4_to_Big4,unclassified,False
784014,000078401402000005,2002-06-07,2002,,Ernst & Young,,True,nonBig4_to_Big4,unclassified,False
1028361,000102836102000010,2002-06-07,2002,,Grant Thornton,,False,nonBig4_to_nonBig4,unclassified,False
846617,000084661702000038,2002-06-07,2002,Crowe,Crowe,False,False,nonBig4_to_nonBig4,dismissal,True
945481,000094548102000018,2002-06-07,2002,,,,,nonBig4_to_nonBig4,dismissal,True
81050,000095012302005999,2002-06-07,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
884892,000088489202000003,2002-06-07,2002,,,,,nonBig4_to_nonBig4,dismissal,True
1080033,000101968702001136,2002-06-07,2002,BDO,BDO,False,False,nonBig4_to_nonBig4,dismissal,True
861291,000095015202004768,2002-06-07,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
1108426,000110842602000030,2002-06-10,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
1173925,000094787102001145,2002-06-10,2002,,,,,nonBig4_to_nonBig4,unclassified,False
353020,000095013402006951,2002-06-10,2002,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
1173925,000094787102001147,2002-06-10,2002,,,,,nonBig4_to_nonBig4,unclassified,False
751288,000075128802000006,2002-06-10,2002,,KPMG,,True,nonBig4_to_Big4,unclassified,True
1099918,000095011702001435,2002-06-11,2002,,,,,nonBig4_to_nonBig4,dismissal,True
15615,000093176302002118,2002-06-11,2002,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
916791,000095012302006113,2002-06-11,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1118159,000112188802000046,2002-06-11,2002,,,,,nonBig4_to_nonBig4,resignation,True
932631,000091205702023820,2002-06-11,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
924505,000091205702023687,2002-06-11,2002,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
1124813,000112420902000015,2002-06-11,2002,,,,,nonBig4_to_nonBig4,resignation,True
940942,000090256102000308,2002-06-11,2002,,"Ernst &
Young",,True,nonBig4_to_Big4,dismissal,True
1057222,000112420902000013,2002-06-11,2002,,,,,nonBig4_to_nonBig4,resignation,True
1097718,000116169702000165,2002-06-11,2002,,,,,nonBig4_to_nonBig4,dismissal,True
875751,000102140802008293,2002-06-12,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
765232,000076523202000008,2002-06-12,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
1174299,000095011702001439,2002-06-12,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1040896,000089109202000752,2002-06-12,2002,,Grant  Thornton,,False,nonBig4_to_nonBig4,dismissal,True
20629,000095011602001334,2002-06-12,2002,,,,,nonBig4_to_nonBig4,dismissal,False
314643,000095011702001441,2002-06-12,2002,,,,,nonBig4_to_nonBig4,unclassified,False
798438,000101968702001159,2002-06-12,2002,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
97745,000009774502000035,2002-06-12,2002,,Arthur Andersen,,True,nonBig4_to_Big4,dismissal,True
814222,000081422202000008,2002-06-12,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
797468,000079746802000020,2002-06-12,2002,,"Arthur
Andersen",,True,nonBig4_to_Big4,unclassified,True
1108226,000089155402003852,2002-06-12,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1101092,000093980202000251,2002-06-12,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1067675,000089853102000253,2002-06-12,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
818089,000081808902000013,2002-06-12,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
745302,000074530202000008,2002-06-12,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
719589,000071958902000011,2002-06-12,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
1065859,000093173102000219,2002-06-12,2002,,,,,nonBig4_to_nonBig4,dismissal,True
703667,000070366702000011,2002-06-12,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
225211,000022521102000034,2002-06-12,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1048477,000104847702000039,2002-06-12,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
353191,000101905602000455,2002-06-13,2002,,,,,nonBig4_to_nonBig4,unclassified,True
904147,000092153002000355,2002-06-13,2002,,Ernst & Young,,True,nonBig4_to_Big4,unclassified,True
854709,000095015202004830,2002-06-13,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
1042801,000106540702000225,2002-06-13,2002,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
1174433,000095011702001452,2002-06-13,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1145421,000101968702001176,2002-06-13,2002,,,,,nonBig4_to_nonBig4,dismissal,True
744187,000095011702001456,2002-06-13,2002,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
25232,000002523202000011,2002-06-13,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
1174464,000095011702001451,2002-06-13,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1080340,000100547702002452,2002-06-13,2002,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
845048,000095013402007169,2002-06-13,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
1024441,000101381602000113,2002-06-13,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
1133555,000095013102002341,2002-06-13,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1035002,000103500202000005,2002-06-13,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
740942,000116855702000032,2002-06-14,2002,,,,,nonBig4_to_nonBig4,unclassified,False
840387,000095014902001228,2002-06-14,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
704508,000070450802000006,2002-06-14,2002,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
704508,000070450802000007,2002-06-14,2002,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
1096050,000112813802000071,2002-06-14,2002,,,,,nonBig4_to_nonBig4,unclassified,False
945688,000102140802008374,2002-06-14,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
350894,000102140802008404,2002-06-14,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
897265,000095013102002371,2002-06-14,2002,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
777491,000077749102000044,2002-06-14,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
225051,000091205702024305,2002-06-14,2002,Arthur Andersen,PricewaterhouseCoopers,True,True,Big4_to_Big4,dismissal,True
796486,000079648602000021,2002-06-14,2002,Deloitte,PricewaterhouseCoopers,True,True,Big4_to_Big4,dismissal,True
1081971,000095013102002369,2002-06-14,2002,Arthur Andersen,Arthur Andersen,True,True,Big4_to_Big4,dismissal,True
1081971,000095013102002370,2002-06-14,2002,,Deloitte,,True,nonBig4_to_Big4,unclassified,True
319126,000112528202002012,2002-06-14,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
803647,000080364702000012,2002-06-14,2002,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
740763,000074076302000009,2002-06-14,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
740763,000074076302000008,2002-06-14,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
1157377,000112743102000053,2002-06-14,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
904978,000090497802000009,2002-06-14,2002,,,,,nonBig4_to_nonBig4,dismissal,True
1051431,000090628002000210,2002-06-17,2002,,,,,nonBig4_to_nonBig4,dismissal,True
764794,000101968702001195,2002-06-17,2002,,,,,nonBig4_to_nonBig4,dismissal,True
1144503,000090514802001583,2002-06-17,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1079574,000107957402000017,2002-06-17,2002,,,,,nonBig4_to_nonBig4,unclassified,False
863893,000102140802008454,2002-06-17,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
921915,000095012402002108,2002-06-18,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
826821,000082682102000010,2002-06-18,2002,Deloitte,,True,,Big4_to_nonBig4,dismissal,True
350894,000102140802008483,2002-06-18,2002,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
1108426,000110842602000033,2002-06-18,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
351817,000089907802000378,2002-06-18,2002,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
949870,000091442702000154,2002-06-18,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1048477,000104847702000041,2002-06-18,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
1014733,000101473302000019,2002-06-18,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
1019883,000117337702000016,2002-06-18,2002,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
1097718,000116169702000180,2002-06-18,2002,,,,,nonBig4_to_nonBig4,dismissal,True
1035002,000103500202000007,2002-06-18,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
318300,000031830002000045,2002-06-18,2002,,,,,nonBig4_to_nonBig4,unclassified,False
911177,000091205702024607,2002-06-18,2002,,"Arthur
Andersen",,True,nonBig4_to_Big4,unclassified,True
1065659,000107997402000307,2002-06-18,2002,,,,,nonBig4_to_nonBig4,dismissal,True
103341,000095011702001487,2002-06-19,2002,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
728249,000095013402007402,2002-06-19,2002,PricewaterhouseCoopers,PricewaterhouseCoopers,True,True,Big4_to_Big4,dismissal,True
1141732,000095013402007369,2002-06-19,2002,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
883984,000101968702001202,2002-06-19,2002,,Arthur Andersen,,True,nonBig4_to_Big4,dismissal,True
783005,000095013402007366,2002-06-19,2002,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
79282,000007928202000015,2002-06-19,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
1051431,000090628002000215,2002-06-19,2002,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,unclassified,True
1028065,000093066102002109,2002-06-19,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
886235,000095013502003038,2002-06-19,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
1043774,000110801702001602,2002-06-19,2002,,,,,nonBig4_to_nonBig4,unclassified,False
895677,000091205702024697,2002-06-19,2002,,Arthur Andersen,,True,nonBig4_to_Big4,dismissal,True
1030484,000089271202000253,2002-06-19,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
87196,000091205702024713,2002-06-19,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
831669,000083166902000003,2002-06-19,2002,,,,,nonBig4_to_nonBig4,dismissal,True
356213,000102140802008558,2002-06-19,2002,,Deloitte,,True,nonBig4_to_Big4,unclassified,False
51434,000095011702001494,2002-06-20,2002,,,,,nonBig4_to_nonBig4,unclassified,False
788329,000089706902000476,2002-06-20,2002,Arthur Andersen,"Ernst &
                  Young",True,True,Big4_to_Big4,dismissal,True
814856,000081485602000023,2002-06-20,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
276209,000091403902000262,2002-06-20,2002,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
886346,000088634602000034,2002-06-20,2002,,"Ernst &
Young",,True,nonBig4_to_Big4,dismissal,True
1005757,000093066102002113,2002-06-20,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
20629,000095011602001374,2002-06-20,2002,,,,,nonBig4_to_nonBig4,dismissal,True
783005,000095012402002142,2002-06-20,2002,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
1130781,000108671502000048,2002-06-20,2002,,,,,nonBig4_to_nonBig4,unclassified,False
814856,000081485602000022,2002-06-20,2002,,,,,nonBig4_to_nonBig4,dismissal,True
807877,000089155402003966,2002-06-20,2002,Arthur Andersen,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
868780,000086878002000004,2002-06-20,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
51434,000095011702001493,2002-06-20,2002,,,,,nonBig4_to_nonBig4,unclassified,False
51434,000095011702001492,2002-06-20,2002,,,,,nonBig4_to_nonBig4,unclassified,False
51434,000095011702001491,2002-06-20,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1020569,000090873702000215,2002-06-20,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
51434,000095011702001490,2002-06-20,2002,,,,,nonBig4_to_nonBig4,unclassified,False
894356,000095012302006384,2002-06-21,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1011109,000094270802000063,2002-06-21,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
925548,000092604402000188,2002-06-21,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
866970,000086697002000022,2002-06-21,2002,,,,,nonBig4_to_nonBig4,dismissal,True
1066605,000095013102002458,2002-06-21,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
1065859,000093173102000228,2002-06-21,2002,,,,,nonBig4_to_nonBig4,dismissal,True
1067675,000089853102000257,2002-06-21,2002,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
91440,000089706902000480,2002-06-21,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
826821,000082682102000011,2002-06-21,2002,Deloitte,,True,,Big4_to_nonBig4,dismissal,True
899866,000092701602003335,2002-06-21,2002,,Arthur Andersen,,True,nonBig4_to_Big4,dismissal,True
1111710,000094344002000243,2002-06-21,2002,,,,,nonBig4_to_nonBig4,dismissal,True
849979,000084997902000004,2002-06-21,2002,,,,,nonBig4_to_nonBig4,unclassified,False
760498,000093066102002133,2002-06-21,2002,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
355431,000035543102000007,2002-06-21,2002,Deloitte,,True,,Big4_to_nonBig4,dismissal,True
1095858,000102140802008726,2002-06-24,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
798168,000101905602000460,2002-06-24,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,False
1000227,000095011602001395,2002-06-24,2002,,Grant Thornton,,False,nonBig4_to_nonBig4,unclassified,True
821480,000095015902000387,2002-06-24,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
1105192,000112726402000117,2002-06-24,2002,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,unclassified,False
789292,000095015902000385,2002-06-24,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
1081971,000092794602000091,2002-06-24,2002,Arthur Andersen,Arthur Andersen,True,True,Big4_to_Big4,dismissal,True
894356,000106823802000160,2002-06-24,2002,,,,,nonBig4_to_nonBig4,unclassified,False
782975,000095015902000384,2002-06-24,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
1002554,000100255402000020,2002-06-24,2002,Arthur Andersen,Arthur Andersen,True,True,Big4_to_Big4,dismissal,True
810334,000095015902000386,2002-06-24,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
278041,000027804102000010,2002-06-24,2002,,Arthur Andersen,,True,nonBig4_to_Big4,dismissal,True
774557,000095015902000383,2002-06-24,2002,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
861050,000101041202000129,2002-06-24,2002,,,,,nonBig4_to_nonBig4,unclassified,False
908315,000104596902001086,2002-06-25,2002,,KPMG,,True,nonBig4_to_Big4,dismissal,True
907254,000092838502002394,2002-06-25,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
785080,000078508002000004,2002-06-25,2002,Deloitte,PricewaterhouseCoopers,True,True,Big4_to_Big4,dismissal,True
790066,000101054902000380,2002-06-25,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1061117,000100547702002527,2002-06-25,2002,,,,,nonBig4_to_nonBig4,dismissal,True
850476,000085047602000011,2002-06-25,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1073146,000112878002000095,2002-06-25,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1017008,000091205702025193,2002-06-25,2002,,"Ernst &
Young",,True,nonBig4_to_Big4,dismissal,True
101199,000095013102002491,2002-06-25,2002,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
83394,000095015702000464,2002-06-25,2002,,Deloitte,,True,nonBig4_to_Big4,unclassified,True
824142,000102660802000016,2002-06-26,2002,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
1141732,000095013402007628,2002-06-26,2002,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
1163778,000102140802008807,2002-06-26,2002,,,,,nonBig4_to_nonBig4,unclassified,False
1038833,000104596902001095,2002-06-26,2002,,,,,nonBig4_to_nonBig4,unclassified,False
891377,000089137702000035,2002-06-26,2002,PricewaterhouseCoopers,PricewaterhouseCoopers,True,True,Big4_to_Big4,resignation,True
353191,000101905602000468,2002-06-26,2002,Deloitte,,True,,Big4_to_nonBig4,dismissal,True
1090507,000101381602000117,2002-06-26,2002,"Arthur
Andersen","Arthur
Andersen",True,True,Big4_to_Big4,dismissal,True
914024,000095013402007678,2002-06-26,2002,Arthur Andersen,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
1168242,000102140802008806,2002-06-26,2002,,,,,nonBig4_to_nonBig4,unclassified,False
